ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-01-30,7.59851122423751,7.997718715066885,9.20890446424969,7.59851122423751,7.59851122423751,0.992744082259684,0.992744082259684,0.992744082259684,-0.06958318784168896,-0.06958318784168896,-0.06958318784168896,1.062327270101373,1.062327270101373,1.062327270101373,0.0,0.0,0.0,8.591255306497194
2009-01-31,7.6004977544638805,7.685913260042895,8.906708406451154,7.6004977544638805,7.6004977544638805,0.7241824002186554,0.7241824002186554,0.7241824002186554,-0.3117168011617122,-0.3117168011617122,-0.3117168011617122,1.0358992013803676,1.0358992013803676,1.0358992013803676,0.0,0.0,0.0,8.324680154682536
2009-02-01,7.602484284690253,7.995228481101676,9.214787735574479,7.602484284690253,7.602484284690253,1.0519274023593541,1.0519274023593541,1.0519274023593541,0.04828755755920136,0.04828755755920136,0.04828755755920136,1.0036398448001527,1.0036398448001527,1.0036398448001527,0.0,0.0,0.0,8.654411687049608
2009-02-02,7.604470814916624,8.267544002763383,9.563701874026245,7.604470814916624,7.604470814916624,1.317758883131465,1.317758883131465,1.317758883131465,0.35228728608084475,0.35228728608084475,0.35228728608084475,0.9654715970506204,0.9654715970506204,0.9654715970506204,0.0,0.0,0.0,8.922229698048088
2009-02-03,7.606457345142995,8.042030309263655,9.2654488017831,7.606457345142995,7.606457345142995,1.0410522113421758,1.0410522113421758,1.0410522113421758,0.1196428253774726,0.1196428253774726,0.1196428253774726,0.9214093859647031,0.9214093859647031,0.9214093859647031,0.0,0.0,0.0,8.64750955648517
2009-02-04,7.608443875369366,7.788828677484462,9.022619416708173,7.608443875369366,7.608443875369366,0.8048998896641034,0.8048998896641034,0.8048998896641034,-0.06666752883963743,-0.06666752883963743,-0.06666752883963743,0.8715674185037408,0.8715674185037408,0.8715674185037408,0.0,0.0,0.0,8.413343765033469
2009-02-05,7.6104304055957375,7.7593909024793035,8.999578902428441,7.6104304055957375,7.6104304055957375,0.7439135669770481,0.7439135669770481,0.7439135669770481,-0.07225015117453638,-0.07225015117453638,-0.07225015117453638,0.8161637181515845,0.8161637181515845,0.8161637181515845,0.0,0.0,0.0,8.354343972572785
2009-02-06,7.612416935822108,7.687793542545564,8.934658831517927,7.612416935822108,7.612416935822108,0.6859390344144057,0.6859390344144057,0.6859390344144057,-0.06958318784187534,-0.06958318784187534,-0.06958318784187534,0.7555222222562811,0.7555222222562811,0.7555222222562811,0.0,0.0,0.0,8.298355970236514
2009-02-07,7.614403466048479,7.428745009841129,8.580894034231784,7.614403466048479,7.614403466048479,0.37835547195215236,0.37835547195215236,0.37835547195215236,-0.31171680116163564,-0.31171680116163564,-0.31171680116163564,0.6900722731137879,0.6900722731137879,0.6900722731137879,0.0,0.0,0.0,7.992758938000631
2009-02-08,7.616389996274852,7.644479710683629,8.874534700409695,7.616389996274852,7.616389996274852,0.6686329638147307,0.6686329638147307,0.6686329638147307,0.04828755755947741,0.04828755755947741,0.04828755755947741,0.6203454062552533,0.6203454062552533,0.6203454062552533,0.0,0.0,0.0,8.285022960089583
2009-02-09,7.618376526501223,7.887476466951421,9.117370563644,7.618376526501223,7.618376526501223,0.8992566996413579,0.8992566996413579,0.8992566996413579,0.35228728608130366,0.35228728608130366,0.35228728608130366,0.5469694135600542,0.5469694135600542,0.5469694135600542,0.0,0.0,0.0,8.51763322614258
2009-02-10,7.620363056727594,7.572139781150769,8.828066024613655,7.620363056727594,7.620363056727594,0.590302560744483,0.590302560744483,0.590302560744483,0.11964282537818467,0.11964282537818467,0.11964282537818467,0.4706597353662984,0.4706597353662984,0.4706597353662984,0.0,0.0,0.0,8.210665617472078
2009-02-11,7.622349586953965,7.3254499252282965,8.574254295678408,7.622349586953965,7.622349586953965,0.3255407836773805,0.3255407836773805,0.3255407836773805,-0.06666752883931712,-0.06666752883931712,-0.06666752883931712,0.3922083125166976,0.3922083125166976,0.3922083125166976,0.0,0.0,0.0,7.947890370631345
2009-02-12,7.624336117180336,7.261252470657423,8.511241667217362,7.624336117180336,7.624336117180336,0.2402199528350805,0.2402199528350805,0.2402199528350805,-0.07225015117456854,-0.07225015117456854,-0.07225015117456854,0.31247010400964903,0.31247010400964903,0.31247010400964903,0.0,0.0,0.0,7.864556070015417
2009-02-13,7.626322647406707,7.12387644332061,8.391983454262693,7.626322647406707,7.626322647406707,0.16276435861839655,0.16276435861839655,0.16276435861839655,-0.06958318784206169,-0.06958318784206169,-0.06958318784206169,0.23234754646045824,0.23234754646045824,0.23234754646045824,0.0,0.0,0.0,7.789087006025103
2009-02-14,7.628309177633079,6.825419520792895,8.112093834611679,7.628309177633079,7.628309177633079,-0.15894350537604737,-0.15894350537604737,-0.15894350537604737,-0.3117168011615591,-0.3117168011615591,-0.3117168011615591,0.15277329578551171,0.15277329578551171,0.15277329578551171,0.0,0.0,0.0,7.469365672257031
2009-02-15,7.63029570785945,7.135124755808448,8.394312685222634,7.63029570785945,7.63029570785945,0.12297920503052145,0.12297920503052145,0.12297920503052145,0.048287557559753495,0.048287557559753495,0.048287557559753495,0.07469164747076797,0.07469164747076797,0.07469164747076797,0.0,0.0,0.0,7.753274912889972
2009-02-16,7.632282238085822,7.377261582966388,8.5902544203957,7.632282238085822,7.632282238085822,0.3513263638204708,0.3513263638204708,0.3513263638204708,0.35228728608096743,0.35228728608096743,0.35228728608096743,-0.0009609222604966212,-0.0009609222604966212,-0.0009609222604966212,0.0,0.0,0.0,7.983608601906293
2009-02-17,7.634268768312193,7.0226167389105045,8.319458336369738,7.634268768312193,7.634268768312193,0.04636720781068953,0.04636720781068953,0.04636720781068953,0.11964282537753557,0.11964282537753557,0.11964282537753557,-0.07327561756684602,-0.07327561756684602,-0.07327561756684602,0.0,0.0,0.0,7.680635976122883
2009-02-18,7.636255298538564,6.768803287221127,8.046410940706721,7.636255298538564,7.636255298538564,-0.2080586165476851,-0.2080586165476851,-0.2080586165476851,-0.06666752883951547,-0.06666752883951547,-0.06666752883951547,-0.14139108770816963,-0.14139108770816963,-0.14139108770816963,0.0,0.0,0.0,7.428196681990879
2009-02-19,7.638241828764935,6.715439341162327,7.9666489982155815,7.638241828764935,7.638241828764935,-0.2767627393910742,-0.2767627393910742,-0.2767627393910742,-0.07225015117453269,-0.07225015117453269,-0.07225015117453269,-0.20451258821654153,-0.20451258821654153,-0.20451258821654153,0.0,0.0,0.0,7.36147908937386
2009-02-20,7.6402283589913065,6.704082788346254,7.990658950881309,7.6402283589913065,7.6402283589913065,-0.3315132246159686,-0.3315132246159686,-0.3315132246159686,-0.06958318784224805,-0.06958318784224805,-0.06958318784224805,-0.26193003677372056,-0.26193003677372056,-0.26193003677372056,0.0,0.0,0.0,7.308715134375338
2009-02-21,7.642214889217677,6.412842838221999,7.6145691592074005,7.642214889217677,7.642214889217677,-0.6247512825032397,-0.6247512825032397,-0.6247512825032397,-0.31171680116177025,-0.31171680116177025,-0.31171680116177025,-0.31303448134146955,-0.31303448134146955,-0.31303448134146955,0.0,0.0,0.0,7.017463606714438
2009-02-22,7.644201419444048,6.728430864298513,7.974454419075411,7.644201419444048,7.644201419444048,-0.30904497338253684,-0.30904497338253684,-0.30904497338253684,0.048287557559079604,0.048287557559079604,0.048287557559079604,-0.35733253094161643,-0.35733253094161643,-0.35733253094161643,0.0,0.0,0.0,7.335156446061512
2009-02-23,7.646187949670421,7.011039436218752,8.244086292499022,7.646187949670421,7.646187949670421,-0.04217105905374878,-0.04217105905374878,-0.04217105905374878,0.3522872860807476,0.3522872860807476,0.3522872860807476,-0.3944583451344964,-0.3944583451344964,-0.3944583451344964,0.0,0.0,0.0,7.604016890616672
2009-02-24,7.648174479896792,6.697168860019561,7.937883008987344,7.648174479896792,7.648174479896792,-0.30454001021641197,-0.30454001021641197,-0.30454001021641197,0.11964282537750394,0.11964282537750394,0.11964282537750394,-0.4241828355939159,-0.4241828355939159,-0.4241828355939159,0.0,0.0,0.0,7.34363446968038
2009-02-25,7.6501610101231625,6.523361819390309,7.785729589558259,7.6501610101231625,7.6501610101231625,-0.5130873296214475,-0.5130873296214475,-0.5130873296214475,-0.06666752883949675,-0.06666752883949675,-0.06666752883949675,-0.44641980078195076,-0.44641980078195076,-0.44641980078195076,0.0,0.0,0.0,7.1370736805017145
2009-02-26,7.652147540349534,6.516992405278913,7.7210684516292245,7.652147540349534,7.652147540349534,-0.5334789419935051,-0.5334789419935051,-0.5334789419935051,-0.07225015117464717,-0.07225015117464717,-0.07225015117464717,-0.4612287908188579,-0.4612287908188579,-0.4612287908188579,0.0,0.0,0.0,7.118668598356029
2009-02-27,7.654134070575905,6.476426384897611,7.734171010604298,7.654134070575905,7.654134070575905,-0.538397770068715,-0.538397770068715,-0.538397770068715,-0.0695831878418956,-0.0695831878418956,-0.0695831878418956,-0.46881458222681954,-0.46881458222681954,-0.46881458222681954,0.0,0.0,0.0,7.11573630050719
2009-02-28,7.656120600802276,6.208257837381645,7.463360677160958,7.656120600802276,7.656120600802276,-0.7812400302428647,-0.7812400302428647,-0.7812400302428647,-0.3117168011614876,-0.3117168011614876,-0.3117168011614876,-0.46952322908137717,-0.46952322908137717,-0.46952322908137717,0.0,0.0,0.0,6.874880570559411
2009-03-01,7.658107131028647,6.633288280268868,7.881545744601625,7.658107131028647,7.658107131028647,-0.4155471883355987,-0.4155471883355987,-0.4155471883355987,0.048287557558708394,0.048287557558708394,0.048287557558708394,-0.4638347458943071,-0.4638347458943071,-0.4638347458943071,0.0,0.0,0.0,7.242559942693048
2009-03-02,7.660093661255019,6.97401900251332,8.189989544847588,7.660093661255019,7.660093661255019,-0.10006527976020985,-0.10006527976020985,-0.10006527976020985,0.3522872860812065,0.3522872860812065,0.3522872860812065,-0.45235256584141637,-0.45235256584141637,-0.45235256584141637,0.0,0.0,0.0,7.560028381494809
2009-03-03,7.662080191481391,6.714160899482272,7.962725619930005,7.662080191481391,7.662080191481391,-0.31614717794738256,-0.31614717794738256,-0.31614717794738256,0.11964282537716364,0.11964282537716364,0.11964282537716364,-0.43579000332454615,-0.43579000332454615,-0.43579000332454615,0.0,0.0,0.0,7.345933013534008
2009-03-04,7.664066721707762,6.568254973418704,7.77693666757455,7.664066721707762,7.664066721707762,-0.4816215587847436,-0.4816215587847436,-0.4816215587847436,-0.06666752883939352,-0.06666752883939352,-0.06666752883939352,-0.41495402994535,-0.41495402994535,-0.41495402994535,0.0,0.0,0.0,7.182445162923019
2009-03-05,7.666053251934133,6.571635143081429,7.779167405555654,7.666053251934133,7.666053251934133,-0.46297689671307396,-0.46297689671307396,-0.46297689671307396,-0.07225015117461131,-0.07225015117461131,-0.07225015117461131,-0.39072674553846254,-0.39072674553846254,-0.39072674553846254,0.0,0.0,0.0,7.203076355221059
2009-03-06,7.668039782160504,6.6320351514081,7.897198558797032,7.668039782160504,7.668039782160504,-0.4336281767668029,-0.4336281767668029,-0.4336281767668029,-0.06958318784215067,-0.06958318784215067,-0.06958318784215067,-0.36404498892465226,-0.36404498892465226,-0.36404498892465226,0.0,0.0,0.0,7.234411605393701
2009-03-07,7.6700263123868755,6.386482974767701,7.637184920911064,7.6700263123868755,7.6700263123868755,-0.6475953858694391,-0.6475953858694391,-0.6475953858694391,-0.31171680116161715,-0.31171680116161715,-0.31171680116161715,-0.33587858470782195,-0.33587858470782195,-0.33587858470782195,0.0,0.0,0.0,7.022430926517436
2009-03-08,7.672012842613246,6.79755667787995,8.042055420548447,7.672012842613246,7.672012842613246,-0.25892020371399355,-0.25892020371399355,-0.25892020371399355,0.04828755755898447,0.04828755755898447,0.04828755755898447,-0.30720776127297805,-0.30720776127297805,-0.30720776127297805,0.0,0.0,0.0,7.413092638899252
2009-03-09,7.673999372839617,7.099431246969742,8.361595342305282,7.673999372839617,7.673999372839617,0.07328698607684239,0.07328698607684239,0.07328698607684239,0.3522872860808702,0.3522872860808702,0.3522872860808702,-0.27900030000402776,-0.27900030000402776,-0.27900030000402776,0.0,0.0,0.0,7.74728635891646
2009-03-10,7.67598590306599,6.926131688297315,8.136373012694625,7.67598590306599,7.67598590306599,-0.13254616049661258,-0.13254616049661258,-0.13254616049661258,0.11964282537787568,0.11964282537787568,0.11964282537787568,-0.25218898587448824,-0.25218898587448824,-0.25218898587448824,0.0,0.0,0.0,7.543439742569377
2009-03-11,7.677972433292361,6.767645393051267,8.020991152278137,7.677972433292361,7.677972433292361,-0.2943174534557576,-0.2943174534557576,-0.2943174534557576,-0.06666752883929027,-0.06666752883929027,-0.06666752883929027,-0.22764992461646733,-0.22764992461646733,-0.22764992461646733,0.0,0.0,0.0,7.383654979836603
2009-03-12,7.6799589635187315,6.766677550431461,8.03957000839469,7.6799589635187315,7.6799589635187315,-0.2784324228776743,-0.2784324228776743,-0.2784324228776743,-0.07225015117449313,-0.07225015117449313,-0.07225015117449313,-0.20618227170318118,-0.20618227170318118,-0.20618227170318118,0.0,0.0,0.0,7.401526540641057
2009-03-13,7.681945493745103,6.765904196190464,8.06947725656738,7.681945493745103,7.681945493745103,-0.25807307170273824,-0.25807307170273824,-0.25807307170273824,-0.06958318784226836,-0.06958318784226836,-0.06958318784226836,-0.18848988386046994,-0.18848988386046994,-0.18848988386046994,0.0,0.0,0.0,7.423872422042365
2009-03-14,7.683932023971474,6.558041177441829,7.814266007046606,7.683932023971474,7.683932023971474,-0.4868821567984711,-0.4868821567984711,-0.4868821567984711,-0.3117168011615406,-0.3117168011615406,-0.3117168011615406,-0.17516535563693048,-0.17516535563693048,-0.17516535563693048,0.0,0.0,0.0,7.197049867173003
2009-03-15,7.685918554197845,6.960184621098663,8.183286952072471,7.685918554197845,7.685918554197845,-0.11838928539923334,-0.11838928539923334,-0.11838928539923334,0.04828755755831061,0.04828755755831061,0.04828755755831061,-0.16667684295754395,-0.16667684295754395,-0.16667684295754395,0.0,0.0,0.0,7.567529268798611
2009-03-16,7.687905084424216,7.285251488804607,8.532021021366795,7.687905084424216,7.687905084424216,0.18892928190854585,0.18892928190854585,0.18892928190854585,0.35228728608098975,0.35228728608098975,0.35228728608098975,-0.1633580041724439,-0.1633580041724439,-0.1633580041724439,0.0,0.0,0.0,7.876834366332762
2009-03-17,7.6898916146505885,7.004820103811248,8.209794535743345,7.6898916146505885,7.6898916146505885,-0.04575848341392185,-0.04575848341392185,-0.04575848341392185,0.11964282537722659,0.11964282537722659,0.11964282537722659,-0.16540130879114845,-0.16540130879114845,-0.16540130879114845,0.0,0.0,0.0,7.644133131236667
2009-03-18,7.691878144876959,6.811288615847448,8.040216750691709,7.691878144876959,7.691878144876959,-0.2395224058539531,-0.2395224058539531,-0.2395224058539531,-0.06666752883948862,-0.06666752883948862,-0.06666752883948862,-0.17285487701446445,-0.17285487701446445,-0.17285487701446445,0.0,0.0,0.0,7.452355739023006
2009-03-19,7.693864675103331,6.80353227807384,8.055391459155063,7.693864675103331,7.693864675103331,-0.257873072861643,-0.257873072861643,-0.257873072861643,-0.07225015117453962,-0.07225015117453962,-0.07225015117453962,-0.18562292168710337,-0.18562292168710337,-0.18562292168710337,0.0,0.0,0.0,7.435991602241688
2009-03-20,7.695851205329702,6.81247801459685,8.067746129385357,7.695851205329702,7.695851205329702,-0.2730529586981984,-0.2730529586981984,-0.2730529586981984,-0.06958318784191588,-0.06958318784191588,-0.06958318784191588,-0.20346977085628257,-0.20346977085628257,-0.20346977085628257,0.0,0.0,0.0,7.422798246631504
2009-03-21,7.697837735556073,6.520483087408637,7.759935724483188,7.697837735556073,7.697837735556073,-0.5377441574296764,-0.5377441574296764,-0.5377441574296764,-0.3117168011615457,-0.3117168011615457,-0.3117168011615457,-0.22602735626813086,-0.22602735626813086,-0.22602735626813086,0.0,0.0,0.0,7.160093578126396
2009-03-22,7.699824265782444,6.859468965533542,8.099486830339131,7.699824265782444,7.699824265782444,-0.20451840579887645,-0.20451840579887645,-0.20451840579887645,0.048287557558586665,0.048287557558586665,0.048287557558586665,-0.2528059633574631,-0.2528059633574631,-0.2528059633574631,0.0,0.0,0.0,7.495305859983567
2009-03-23,7.701810796008815,7.123779355511584,8.409825966641034,7.701810796008815,7.701810796008815,0.06907933204819988,0.06907933204819988,0.06907933204819988,0.3522872860811093,0.3522872860811093,0.3522872860811093,-0.28320795403290944,-0.28320795403290944,-0.28320795403290944,0.0,0.0,0.0,7.770890128057015
2009-03-24,7.703797326235188,6.887784423059491,8.136204727940669,7.703797326235188,7.703797326235188,-0.19690127170712007,-0.19690127170712007,-0.19690127170712007,0.11964282537719502,0.11964282537719502,0.11964282537719502,-0.3165440970843151,-0.3165440970843151,-0.3165440970843151,0.0,0.0,0.0,7.506896054528068
2009-03-25,7.705783856461559,6.654970939229034,7.853896328048007,7.705783856461559,7.705783856461559,-0.41871960325627927,-0.41871960325627927,-0.41871960325627927,-0.06666752883938537,-0.06666752883938537,-0.06666752883938537,-0.35205207441689385,-0.35205207441689385,-0.35205207441689385,0.0,0.0,0.0,7.28706425320528
2009-03-26,7.70777038668793,6.595178738228863,7.838061411610029,7.70777038668793,7.70777038668793,-0.461166827498315,-0.461166827498315,-0.461166827498315,-0.07225015117457177,-0.07225015117457177,-0.07225015117457177,-0.38891667632374316,-0.38891667632374316,-0.38891667632374316,0.0,0.0,0.0,7.246603559189615
2009-03-27,7.7097569169143005,6.581291968740493,7.876623393458401,7.7097569169143005,7.7097569169143005,-0.49587434495963073,-0.49587434495963073,-0.49587434495963073,-0.06958318784210224,-0.06958318784210224,-0.06958318784210224,-0.4262911571175285,-0.4262911571175285,-0.4262911571175285,0.0,0.0,0.0,7.21388257195467
2009-03-28,7.711743447140672,6.329972265702566,7.519730361353853,7.711743447140672,7.711743447140672,-0.7750359959195303,-0.7750359959195303,-0.7750359959195303,-0.3117168011615507,-0.3117168011615507,-0.3117168011615507,-0.4633191947579796,-0.4633191947579796,-0.4633191947579796,0.0,0.0,0.0,6.936707451221142
2009-03-29,7.713729977367043,6.65019828059527,7.873552666724961,7.713729977367043,7.713729977367043,-0.4508693277830658,-0.4508693277830658,-0.4508693277830658,0.048287557559165396,0.048287557559165396,0.048287557559165396,-0.49915688534223124,-0.49915688534223124,-0.49915688534223124,0.0,0.0,0.0,7.262860649583978
2009-03-30,7.715716507593414,6.909510518539618,8.14534050425498,7.715716507593414,7.715716507593414,-0.18070691969215816,-0.18070691969215816,-0.18070691969215816,0.35228728608122883,0.35228728608122883,0.35228728608122883,-0.532994205773387,-0.532994205773387,-0.532994205773387,0.0,0.0,0.0,7.535009587901256
2009-03-31,7.717703037819787,6.630819948034945,7.89588806948187,7.717703037819787,7.717703037819787,-0.4444325700983266,-0.4444325700983266,-0.4444325700983266,0.11964282537790709,0.11964282537790709,0.11964282537790709,-0.5640753954762336,-0.5640753954762336,-0.5640753954762336,0.0,0.0,0.0,7.27327046772146
2009-04-01,7.7196895680461575,6.457207958342837,7.6925489064974,7.7196895680461575,7.7196895680461575,-0.6583852689808602,-0.6583852689808602,-0.6583852689808602,-0.06666752883936665,-0.06666752883936665,-0.06666752883936665,-0.5917177401414936,-0.5917177401414936,-0.5917177401414936,0.0,0.0,0.0,7.061304299065297
2009-04-02,7.721676098272528,6.448123093114319,7.645058330411545,7.721676098272528,7.721676098272528,-0.6875784374078653,-0.6875784374078653,-0.6875784374078653,-0.07225015117453593,-0.07225015117453593,-0.07225015117453593,-0.6153282862333294,-0.6153282862333294,-0.6153282862333294,0.0,0.0,0.0,7.0340976608646635
2009-04-03,7.7236626284989,6.393045138498601,7.603334329690873,7.7236626284989,7.7236626284989,-0.7040012609184904,-0.7040012609184904,-0.7040012609184904,-0.06958318784228865,-0.06958318784228865,-0.06958318784228865,-0.6344180730762018,-0.6344180730762018,-0.6344180730762018,0.0,0.0,0.0,7.01966136758041
2009-04-04,7.725649158725271,6.209783724879693,7.443699054301925,7.725649158725271,7.725649158725271,-0.9603303392707107,-0.9603303392707107,-0.9603303392707107,-0.31171680116168027,-0.31171680116168027,-0.31171680116168027,-0.6486135381090304,-0.6486135381090304,-0.6486135381090304,0.0,0.0,0.0,6.76531881945456
2009-04-05,7.727635688951642,6.500620225012332,7.757540916269969,7.727635688951642,7.727635688951642,-0.6093772708742926,-0.6093772708742926,-0.6093772708742926,0.04828755755818885,0.04828755755818885,0.04828755755818885,-0.6576648284324815,-0.6576648284324815,-0.6576648284324815,0.0,0.0,0.0,7.11825841807735
2009-04-06,7.729622219178013,6.797740236711591,7.98796687241745,7.729622219178013,7.729622219178013,-0.3091635498342669,-0.3091635498342669,-0.3091635498342669,0.3522872860808926,0.3522872860808926,0.3522872860808926,-0.6614508359151595,-0.6614508359151595,-0.6614508359151595,0.0,0.0,0.0,7.420458669343746
2009-04-07,7.731608749404385,6.568784282426077,7.812318638117383,7.731608749404385,7.731608749404385,-0.5403380361598938,-0.5403380361598938,-0.5403380361598938,0.11964282537725797,0.11964282537725797,0.11964282537725797,-0.6599808615371517,-0.6599808615371517,-0.6599808615371517,0.0,0.0,0.0,7.191270713244491
2009-04-08,7.733595279630756,6.417742944101414,7.636105886579639,7.733595279630756,7.733595279630756,-0.7200604337347104,-0.7200604337347104,-0.7200604337347104,-0.06666752883934796,-0.06666752883934796,-0.06666752883934796,-0.6533929048953624,-0.6533929048953624,-0.6533929048953624,0.0,0.0,0.0,7.013534845896046
2009-04-09,7.735581809857128,6.404287905525805,7.601535875582052,7.735581809857128,7.735581809857128,-0.71419881557057,-0.71419881557057,-0.71419881557057,-0.07225015117450007,-0.07225015117450007,-0.07225015117450007,-0.6419486643960699,-0.6419486643960699,-0.6419486643960699,0.0,0.0,0.0,7.021382994286558
2009-04-10,7.737568340083499,6.430303862615232,7.630353310311561,7.737568340083499,7.737568340083499,-0.695608608016504,-0.695608608016504,-0.695608608016504,-0.06958318784247501,-0.06958318784247501,-0.06958318784247501,-0.6260254201740292,-0.6260254201740292,-0.6260254201740292,0.0,0.0,0.0,7.041959732066995
2009-04-11,7.7395548703098695,6.181058329889064,7.429329038245134,7.7395548703098695,7.7395548703098695,-0.9178218540212516,-0.9178218540212516,-0.9178218540212516,-0.3117168011618913,-0.3117168011618913,-0.3117168011618913,-0.6061050528593602,-0.6061050528593602,-0.6061050528593602,0.0,0.0,0.0,6.821733016288618
2009-04-12,7.74154140053624,6.578477840729438,7.822704066090941,7.74154140053624,7.74154140053624,-0.5344729672211711,-0.5344729672211711,-0.5344729672211711,0.04828755755876761,0.04828755755876761,0.04828755755876761,-0.5827605247799388,-0.5827605247799388,-0.5827605247799388,0.0,0.0,0.0,7.20706843331507
2009-04-13,7.743527930762612,6.96020572039467,8.134779513466377,7.743527930762612,7.743527930762612,-0.20435292800839958,-0.20435292800839958,-0.20435292800839958,0.3522872860810122,0.3522872860810122,0.3522872860810122,-0.5566402140894118,-0.5566402140894118,-0.5566402140894118,0.0,0.0,0.0,7.539175002754212
2009-04-14,7.745514460988983,6.772575352174058,7.922979759987932,7.745514460988983,7.745514460988983,-0.40880771958954165,-0.40880771958954165,-0.40880771958954165,0.11964282537797007,0.11964282537797007,0.11964282537797007,-0.5284505449675116,-0.5284505449675116,-0.5284505449675116,0.0,0.0,0.0,7.336706741399441
2009-04-15,7.747500991215356,6.5756142255459915,7.7712851319043095,7.747500991215356,7.747500991215356,-0.5656049259446154,-0.5656049259446154,-0.5656049259446154,-0.06666752883954627,-0.06666752883954627,-0.06666752883954627,-0.4989373971050691,-0.4989373971050691,-0.4989373971050691,0.0,0.0,0.0,7.18189606527074
2009-04-16,7.7494875214417265,6.537622632135377,7.820300153584252,7.7494875214417265,7.7494875214417265,-0.5411169553368473,-0.5411169553368473,-0.5411169553368473,-0.07225015117461454,-0.07225015117461454,-0.07225015117461454,-0.46886680416223286,-0.46886680416223286,-0.46886680416223286,0.0,0.0,0.0,7.208370566104879
2009-04-17,7.751474051668097,6.629205635302675,7.85936613412624,7.751474051668097,7.751474051668097,-0.5085886510208019,-0.5085886510208019,-0.5085886510208019,-0.06958318784212254,-0.06958318784212254,-0.06958318784212254,-0.43900546317867933,-0.43900546317867933,-0.43900546317867933,0.0,0.0,0.0,7.242885400647295
2009-04-18,7.7534605822742355,6.4032763801194275,7.616545196236328,7.7534605822742355,7.7534605822742355,-0.7218183759679437,-0.7218183759679437,-0.7218183759679437,-0.31171680116160877,-0.31171680116160877,-0.31171680116160877,-0.410101574806335,-0.410101574806335,-0.410101574806335,0.0,0.0,0.0,7.031642206306292
2009-04-19,7.755447112880375,6.827502362013925,8.042933999666595,7.755447112880375,7.755447112880375,-0.33457896037383816,-0.33457896037383816,-0.33457896037383816,0.048287557559043646,0.048287557559043646,0.048287557559043646,-0.38286651793288173,-0.38286651793288173,-0.38286651793288173,0.0,0.0,0.0,7.420868152506537
2009-04-20,7.757433643486511,7.115850110623851,8.350029724146223,7.757433643486511,7.757433643486511,-0.005670546279964336,-0.005670546279964336,-0.005670546279964336,0.3522872860811317,0.3522872860811317,0.3522872860811317,-0.357957832361096,-0.357957832361096,-0.357957832361096,0.0,0.0,0.0,7.751763097206546
2009-04-21,7.759420174092649,6.914674801494265,8.115154202748354,7.759420174092649,7.759420174092649,-0.21632111529481793,-0.21632111529481793,-0.21632111529481793,0.11964282537837338,0.11964282537837338,0.11964282537837338,-0.3359639406731913,-0.3359639406731913,-0.3359639406731913,0.0,0.0,0.0,7.543099058797831
2009-04-22,7.761406704698787,6.764714247849678,8.011715326322788,7.761406704698787,7.761406704698787,-0.38405851540074937,-0.38405851540074937,-0.38405851540074937,-0.06666752883922598,-0.06666752883922598,-0.06666752883922598,-0.31739098656152337,-0.31739098656152337,-0.31739098656152337,0.0,0.0,0.0,7.377348189298038
2009-04-23,7.7633932353049255,6.7623741522516845,8.054905606106562,7.7633932353049255,7.7633932353049255,-0.37490225453730985,-0.37490225453730985,-0.37490225453730985,-0.07225015117449636,-0.07225015117449636,-0.07225015117449636,-0.3026521033628135,-0.3026521033628135,-0.3026521033628135,0.0,0.0,0.0,7.388490980767616
2009-04-24,7.765379765911065,6.767122833219785,8.010841987908204,7.765379765911065,7.765379765911065,-0.36164254302211635,-0.36164254302211635,-0.36164254302211635,-0.0695831878423776,-0.0695831878423776,-0.0695831878423776,-0.2920593551797387,-0.2920593551797387,-0.2920593551797387,0.0,0.0,0.0,7.403737222888949
2009-04-25,7.767366296517201,6.561921061758025,7.777784309785631,7.767366296517201,7.767366296517201,-0.5975353170462828,-0.5975353170462828,-0.5975353170462828,-0.31171680116173833,-0.31171680116173833,-0.31171680116173833,-0.2858185158845445,-0.2858185158845445,-0.2858185158845445,0.0,0.0,0.0,7.169830979470918
2009-04-26,7.769352827123339,6.893100507554152,8.120850217232913,7.769352827123339,7.769352827123339,-0.23573921314945567,-0.23573921314945567,-0.23573921314945567,0.048287557559319724,0.048287557559319724,0.048287557559319724,-0.28402677070877547,-0.28402677070877547,-0.28402677070877547,0.0,0.0,0.0,7.533613613973883
2009-04-27,7.771339357729477,7.160820563764897,8.473368997921167,7.771339357729477,7.771339357729477,0.0656139427622162,0.0656139427622162,0.0656139427622162,0.35228728608113474,0.35228728608113474,0.35228728608113474,-0.2866733433189185,-0.2866733433189185,-0.2866733433189185,0.0,0.0,0.0,7.836953300491693
2009-04-28,7.773325888335615,6.96673050452533,8.254037350146717,7.773325888335615,7.773325888335615,-0.17400014520948026,-0.17400014520948026,-0.17400014520948026,0.11964282537803304,0.11964282537803304,0.11964282537803304,-0.29364297058751326,-0.29364297058751326,-0.29364297058751326,0.0,0.0,0.0,7.599325743126134
